Facility RPA,Site Name,Facility WPA,Waste Code,Fate,Tonnes Received,R and D code,Compliance Status
South West,Avonmouth Treatment Centre  EPR/KP3937DU,Bristol City,18 01 01,Recovery,0.04,R13,COMPLIANT
South West,Avonmouth Treatment Centre  EPR/KP3937DU,Bristol City,18 01 01,Recovery,0.2,R13,COMPLIANT
South West,Avonmouth Treatment Centre  EPR/KP3937DU,Bristol City,18 01 09,Recovery,2.17,R13,COMPLIANT
South West,Avonmouth Treatment Centre  EPR/KP3937DU,Bristol City,18 01 07,Recovery,1.0,R13,COMPLIANT
South West,Avonmouth Treatment Centre  EPR/KP3937DU,Bristol City,18 01 09,Recovery,0.2,R13,COMPLIANT
South West,Avonmouth Treatment Centre  EPR/KP3937DU,Bristol City,18 01 01,Recovery,0.02,R13,COMPLIANT
South West,Avonmouth Treatment Centre  EPR/KP3937DU,Bristol City,18 01 06*,Recovery,0.73,R13,COMPLIANT
South West,Avonmouth Treatment Centre  EPR/KP3937DU,Bristol City,18 01 06*,Recovery,0.03,R13,COMPLIANT
South West,Avonmouth Treatment Centre  EPR/KP3937DU,Bristol City,18 01 07,Recovery,0.21,R13,COMPLIANT
South West,Avonmouth Treatment Centre  EPR/KP3937DU,Bristol City,18 01 01,Recovery,0.26,R13,COMPLIANT
South West,Avonmouth Treatment Centre  EPR/KP3937DU,Bristol City,18 01 06*,Recovery,0.26,R13,COMPLIANT
South West,Avonmouth Healthcare Waste Incinerator and Transfer Facility - EPR/VP3130EF,Bristol City,18 01 08*,Incineration,0.031,D10,COMPLIANT
South West,Avonmouth Healthcare Waste Incinerator and Transfer Facility - EPR/VP3130EF,Bristol City,18 01 03*,Incineration,4.603,D10,COMPLIANT
South West,Avonmouth Healthcare Waste Incinerator and Transfer Facility - EPR/VP3130EF,Bristol City,18 01 09,Incineration,2.155,D10,COMPLIANT
South West,Avonmouth Healthcare Waste Incinerator and Transfer Facility - EPR/VP3130EF,Bristol City,18 01 08*,Incineration,17.851,D10,COMPLIANT
South West,Avonmouth Healthcare Waste Incinerator and Transfer Facility - EPR/VP3130EF,Bristol City,18 01 03*,Incineration,287.588,D10,COMPLIANT
South West,Avonmouth Healthcare Waste Incinerator and Transfer Facility - EPR/VP3130EF,Bristol City,18 01 09,Incineration,29.665,D10,COMPLIANT
South West,Avonmouth Healthcare Waste Incinerator and Transfer Facility - EPR/VP3130EF,Bristol City,18 01 04,Incineration,1.362,D10,COMPLIANT
South West,Avonmouth Healthcare Waste Incinerator and Transfer Facility - EPR/VP3130EF,Bristol City,18 01 10*,Recovery,0.028,R13,COMPLIANT
South West,Avonmouth Healthcare Waste Incinerator and Transfer Facility - EPR/VP3130EF,Bristol City,18 01 04,Recovery,7.353,R13,COMPLIANT
South West,Avonmouth Healthcare Waste Incinerator and Transfer Facility - EPR/VP3130EF,Bristol City,18 01 10*,Recovery,0.023,R13,COMPLIANT
South West,Avonmouth Healthcare Waste Incinerator and Transfer Facility - EPR/VP3130EF,Bristol City,18 01 04,Recovery,89.303,R13,COMPLIANT
South West,Avonmouth Healthcare Waste Incinerator and Transfer Facility - EPR/VP3130EF,Bristol City,18 01 06*,Incineration,0.054,D10,COMPLIANT
South West,Avonmouth Healthcare Waste Incinerator and Transfer Facility - EPR/VP3130EF,Bristol City,18 01 08*,Incineration,63.43,D10,COMPLIANT
South West,Avonmouth Healthcare Waste Incinerator and Transfer Facility - EPR/VP3130EF,Bristol City,18 01 03*,Incineration,1343.911,D10,COMPLIANT
South West,Avonmouth Healthcare Waste Incinerator and Transfer Facility - EPR/VP3130EF,Bristol City,18 01 02,Incineration,0.998,D10,COMPLIANT
South West,Avonmouth Healthcare Waste Incinerator and Transfer Facility - EPR/VP3130EF,Bristol City,18 01 09,Incineration,95.021,D10,COMPLIANT
South West,Avonmouth Healthcare Waste Incinerator and Transfer Facility - EPR/VP3130EF,Bristol City,18 01 04,Incineration,5.97,D10,COMPLIANT
South West,Avonmouth Healthcare Waste Incinerator and Transfer Facility - EPR/VP3130EF,Bristol City,18 01 08*,Incineration,4.096,D10,COMPLIANT
South West,Avonmouth Healthcare Waste Incinerator and Transfer Facility - EPR/VP3130EF,Bristol City,18 01 03*,Incineration,149.441,D10,COMPLIANT
South West,Avonmouth Healthcare Waste Incinerator and Transfer Facility - EPR/VP3130EF,Bristol City,18 01 02,Incineration,0.136,D10,COMPLIANT
South West,Avonmouth Healthcare Waste Incinerator and Transfer Facility - EPR/VP3130EF,Bristol City,18 01 09,Incineration,11.99,D10,COMPLIANT
South West,Avonmouth Healthcare Waste Incinerator and Transfer Facility - EPR/VP3130EF,Bristol City,18 01 04,Incineration,0.641,D10,COMPLIANT
South West,Avonmouth Healthcare Waste Incinerator and Transfer Facility - EPR/VP3130EF,Bristol City,18 01 10*,Recovery,0.29,R13,COMPLIANT
South West,Avonmouth Healthcare Waste Incinerator and Transfer Facility - EPR/VP3130EF,Bristol City,18 01 04,Recovery,475.879,R13,COMPLIANT
South West,Avonmouth Healthcare Waste Incinerator and Transfer Facility - EPR/VP3130EF,Bristol City,18 01 04,Recovery,107.288,R13,COMPLIANT
South West,Avonmouth Healthcare Waste Incinerator and Transfer Facility - EPR/VP3130EF,Bristol City,18 01 03*,Incineration,0.127,D10,COMPLIANT
South West,Avonmouth Healthcare Waste Incinerator and Transfer Facility - EPR/VP3130EF,Bristol City,18 01 03*,Incineration,0.042,D10,COMPLIANT
South West,Avonmouth Healthcare Waste Incinerator and Transfer Facility - EPR/VP3130EF,Bristol City,18 01 03*,Incineration,0.748,D10,COMPLIANT
South West,Avonmouth Healthcare Waste Incinerator and Transfer Facility - EPR/VP3130EF,Bristol City,18 01 08*,Incineration,0.038,D10,COMPLIANT
South West,Avonmouth Healthcare Waste Incinerator and Transfer Facility - EPR/VP3130EF,Bristol City,18 01 03*,Incineration,0.789,D10,COMPLIANT
South West,Avonmouth Healthcare Waste Incinerator and Transfer Facility - EPR/VP3130EF,Bristol City,18 01 08*,Incineration,0.003,D10,COMPLIANT
South West,Avonmouth Healthcare Waste Incinerator and Transfer Facility - EPR/VP3130EF,Bristol City,18 01 03*,Incineration,5.805,D10,COMPLIANT
South West,Avonmouth Healthcare Waste Incinerator and Transfer Facility - EPR/VP3130EF,Bristol City,18 01 09,Incineration,0.476,D10,COMPLIANT
South West,Avonmouth Healthcare Waste Incinerator and Transfer Facility - EPR/VP3130EF,Bristol City,18 01 03*,Incineration,1.939,D10,COMPLIANT
South West,Avonmouth Healthcare Waste Incinerator and Transfer Facility - EPR/VP3130EF,Bristol City,18 01 09,Incineration,0.146,D10,COMPLIANT
South West,Avonmouth Healthcare Waste Incinerator and Transfer Facility - EPR/VP3130EF,Bristol City,18 01 04,Recovery,2.011,R13,COMPLIANT
South West,Avonmouth Healthcare Waste Incinerator and Transfer Facility - EPR/VP3130EF,Bristol City,18 01 04,Recovery,0.699,R13,COMPLIANT
South West,Avonmouth Healthcare Waste Incinerator and Transfer Facility - EPR/VP3130EF,Bristol City,18 01 08*,Incineration,0.259,D10,COMPLIANT
South West,Avonmouth Healthcare Waste Incinerator and Transfer Facility - EPR/VP3130EF,Bristol City,18 01 03*,Incineration,23.117,D10,COMPLIANT
South West,Avonmouth Healthcare Waste Incinerator and Transfer Facility - EPR/VP3130EF,Bristol City,18 01 09,Incineration,0.229,D10,COMPLIANT
South West,Avonmouth Healthcare Waste Incinerator and Transfer Facility - EPR/VP3130EF,Bristol City,18 01 08*,Incineration,0.074,D10,COMPLIANT
South West,Avonmouth Healthcare Waste Incinerator and Transfer Facility - EPR/VP3130EF,Bristol City,18 01 03*,Incineration,6.469,D10,COMPLIANT
South West,Avonmouth Healthcare Waste Incinerator and Transfer Facility - EPR/VP3130EF,Bristol City,18 01 09,Incineration,0.061,D10,COMPLIANT
South West,Avonmouth Healthcare Waste Incinerator and Transfer Facility - EPR/VP3130EF,Bristol City,18 01 04,Recovery,11.576,R13,COMPLIANT
South West,Avonmouth Healthcare Waste Incinerator and Transfer Facility - EPR/VP3130EF,Bristol City,18 01 04,Recovery,3.5,R13,COMPLIANT
South West,Avonmouth Healthcare Waste Incinerator and Transfer Facility - EPR/VP3130EF,Bristol City,18 01 06*,Incineration,0.048,D10,COMPLIANT
South West,Avonmouth Healthcare Waste Incinerator and Transfer Facility - EPR/VP3130EF,Bristol City,18 01 08*,Incineration,0.042,D10,COMPLIANT
South West,Avonmouth Healthcare Waste Incinerator and Transfer Facility - EPR/VP3130EF,Bristol City,18 01 03*,Incineration,25.357,D10,COMPLIANT
South West,Avonmouth Healthcare Waste Incinerator and Transfer Facility - EPR/VP3130EF,Bristol City,18 01 09,Incineration,0.3,D10,COMPLIANT
South West,Avonmouth Healthcare Waste Incinerator and Transfer Facility - EPR/VP3130EF,Bristol City,18 01 08*,Incineration,0.006,D10,COMPLIANT
South West,Avonmouth Healthcare Waste Incinerator and Transfer Facility - EPR/VP3130EF,Bristol City,18 01 03*,Incineration,4.246,D10,COMPLIANT
South West,Avonmouth Healthcare Waste Incinerator and Transfer Facility - EPR/VP3130EF,Bristol City,18 01 09,Incineration,0.014,D10,COMPLIANT
South West,Avonmouth Healthcare Waste Incinerator and Transfer Facility - EPR/VP3130EF,Bristol City,18 01 04,Recovery,7.377,R13,COMPLIANT
South West,Avonmouth Healthcare Waste Incinerator and Transfer Facility - EPR/VP3130EF,Bristol City,18 01 04,Recovery,1.075,R13,COMPLIANT
South West,Avonmouth Healthcare Waste Incinerator and Transfer Facility - EPR/VP3130EF,Bristol City,18 01 08*,Incineration,4.215,D10,COMPLIANT
South West,Avonmouth Healthcare Waste Incinerator and Transfer Facility - EPR/VP3130EF,Bristol City,18 01 03*,Incineration,167.499,D10,COMPLIANT
South West,Avonmouth Healthcare Waste Incinerator and Transfer Facility - EPR/VP3130EF,Bristol City,18 01 09,Incineration,1.819,D10,COMPLIANT
South West,Avonmouth Healthcare Waste Incinerator and Transfer Facility - EPR/VP3130EF,Bristol City,18 01 08*,Incineration,1.453,D10,COMPLIANT
South West,Avonmouth Healthcare Waste Incinerator and Transfer Facility - EPR/VP3130EF,Bristol City,18 01 03*,Incineration,53.509,D10,COMPLIANT
South West,Avonmouth Healthcare Waste Incinerator and Transfer Facility - EPR/VP3130EF,Bristol City,18 01 09,Incineration,0.659,D10,COMPLIANT
South West,Avonmouth Healthcare Waste Incinerator and Transfer Facility - EPR/VP3130EF,Bristol City,18 01 03*,Recovery,1.048,R13,COMPLIANT
South West,Avonmouth Healthcare Waste Incinerator and Transfer Facility - EPR/VP3130EF,Bristol City,18 01 04,Recovery,42.894,R13,COMPLIANT
South West,Avonmouth Healthcare Waste Incinerator and Transfer Facility - EPR/VP3130EF,Bristol City,18 01 04,Recovery,15.808,R13,COMPLIANT
South West,Avonmouth Healthcare Waste Incinerator and Transfer Facility - EPR/VP3130EF,Bristol City,18 01 08*,Incineration,0.007,D10,COMPLIANT
South West,Avonmouth Healthcare Waste Incinerator and Transfer Facility - EPR/VP3130EF,Bristol City,18 01 03*,Incineration,15.673,D10,COMPLIANT
South West,Avonmouth Healthcare Waste Incinerator and Transfer Facility - EPR/VP3130EF,Bristol City,18 01 09,Incineration,0.788,D10,COMPLIANT
South West,Avonmouth Healthcare Waste Incinerator and Transfer Facility - EPR/VP3130EF,Bristol City,18 01 03*,Incineration,5.0,D10,COMPLIANT
South West,Avonmouth Healthcare Waste Incinerator and Transfer Facility - EPR/VP3130EF,Bristol City,18 01 09,Incineration,0.308,D10,COMPLIANT
South West,Avonmouth Healthcare Waste Incinerator and Transfer Facility - EPR/VP3130EF,Bristol City,18 01 04,Recovery,25.834,R13,COMPLIANT
South West,Avonmouth Healthcare Waste Incinerator and Transfer Facility - EPR/VP3130EF,Bristol City,18 01 04,Recovery,8.003,R13,COMPLIANT
South West,Avonmouth Healthcare Waste Incinerator and Transfer Facility - EPR/VP3130EF,Bristol City,18 01 08*,Incineration,0.025,D10,COMPLIANT
South West,Avonmouth Healthcare Waste Incinerator and Transfer Facility - EPR/VP3130EF,Bristol City,18 01 03*,Incineration,3.792,D10,COMPLIANT
South West,Avonmouth Healthcare Waste Incinerator and Transfer Facility - EPR/VP3130EF,Bristol City,18 01 09,Incineration,0.105,D10,COMPLIANT
South West,Avonmouth Healthcare Waste Incinerator and Transfer Facility - EPR/VP3130EF,Bristol City,18 01 08*,Incineration,0.009,D10,COMPLIANT
South West,Avonmouth Healthcare Waste Incinerator and Transfer Facility - EPR/VP3130EF,Bristol City,18 01 03*,Incineration,1.102,D10,COMPLIANT
South West,Avonmouth Healthcare Waste Incinerator and Transfer Facility - EPR/VP3130EF,Bristol City,18 01 09,Incineration,0.02,D10,COMPLIANT
South West,Avonmouth Healthcare Waste Incinerator and Transfer Facility - EPR/VP3130EF,Bristol City,18 01 04,Recovery,5.01,R13,COMPLIANT
South West,Avonmouth Healthcare Waste Incinerator and Transfer Facility - EPR/VP3130EF,Bristol City,18 01 04,Recovery,1.431,R13,COMPLIANT
South West,Avonmouth Healthcare Waste Incinerator and Transfer Facility - EPR/VP3130EF,Bristol City,18 01 08*,Incineration,0.152,D10,COMPLIANT
South West,Avonmouth Healthcare Waste Incinerator and Transfer Facility - EPR/VP3130EF,Bristol City,18 01 03*,Incineration,97.78,D10,COMPLIANT
South West,Avonmouth Healthcare Waste Incinerator and Transfer Facility - EPR/VP3130EF,Bristol City,18 01 09,Incineration,1.287,D10,COMPLIANT
South West,Avonmouth Healthcare Waste Incinerator and Transfer Facility - EPR/VP3130EF,Bristol City,18 01 08*,Incineration,0.073,D10,COMPLIANT
South West,Avonmouth Healthcare Waste Incinerator and Transfer Facility - EPR/VP3130EF,Bristol City,18 01 03*,Incineration,51.076,D10,COMPLIANT
South West,Avonmouth Healthcare Waste Incinerator and Transfer Facility - EPR/VP3130EF,Bristol City,18 01 09,Incineration,0.986,D10,COMPLIANT
South West,Avonmouth Healthcare Waste Incinerator and Transfer Facility - EPR/VP3130EF,Bristol City,18 01 04,Recovery,0.254,R13,COMPLIANT
South West,Avonmouth Healthcare Waste Incinerator and Transfer Facility - EPR/VP3130EF,Bristol City,18 01 04,Recovery,0.115,R13,COMPLIANT
South West,Avonmouth Healthcare Waste Incinerator and Transfer Facility - EPR/VP3130EF,Bristol City,18 01 03*,Incineration,0.059,D10,COMPLIANT
South West,Avonmouth Healthcare Waste Incinerator and Transfer Facility - EPR/VP3130EF,Bristol City,18 01 04,Recovery,0.145,R13,COMPLIANT
South West,Avonmouth Healthcare Waste Incinerator and Transfer Facility - EPR/VP3130EF,Bristol City,18 01 09,Incineration,0.463,D10,COMPLIANT
South West,Avonmouth Healthcare Waste Incinerator and Transfer Facility - EPR/VP3130EF,Bristol City,18 01 09,Incineration,0.279,D10,COMPLIANT
South West,Avonmouth Healthcare Waste Incinerator and Transfer Facility - EPR/VP3130EF,Bristol City,18 01 03*,Incineration,4.248,D10,COMPLIANT
South West,Avonmouth Healthcare Waste Incinerator and Transfer Facility - EPR/VP3130EF,Bristol City,18 01 03*,Incineration,0.235,D10,COMPLIANT
South West,Avonmouth Healthcare Waste Incinerator and Transfer Facility - EPR/VP3130EF,Bristol City,18 01 03*,Incineration,0.296,D10,COMPLIANT
South West,Avonmouth Healthcare Waste Incinerator and Transfer Facility - EPR/VP3130EF,Bristol City,18 01 04,Incineration,0.132,D10,COMPLIANT
South West,Avonmouth Healthcare Waste Incinerator and Transfer Facility - EPR/VP3130EF,Bristol City,18 01 08*,Incineration,0.054,D10,COMPLIANT
South West,Avonmouth Healthcare Waste Incinerator and Transfer Facility - EPR/VP3130EF,Bristol City,18 01 03*,Incineration,2.518,D10,COMPLIANT
South West,Avonmouth Healthcare Waste Incinerator and Transfer Facility - EPR/VP3130EF,Bristol City,18 01 09,Incineration,0.254,D10,COMPLIANT
South West,Avonmouth Healthcare Waste Incinerator and Transfer Facility - EPR/VP3130EF,Bristol City,18 01 04,Incineration,0.207,D10,COMPLIANT
South West,Avonmouth Healthcare Waste Incinerator and Transfer Facility - EPR/VP3130EF,Bristol City,18 01 08*,Incineration,0.176,D10,COMPLIANT
South West,Avonmouth Healthcare Waste Incinerator and Transfer Facility - EPR/VP3130EF,Bristol City,18 01 03*,Incineration,1.972,D10,COMPLIANT
South West,Avonmouth Healthcare Waste Incinerator and Transfer Facility - EPR/VP3130EF,Bristol City,18 01 04,Recovery,2.889,R13,COMPLIANT
South West,Avonmouth Healthcare Waste Incinerator and Transfer Facility - EPR/VP3130EF,Bristol City,18 01 04,Recovery,0.879,R13,COMPLIANT
South West,Avonmouth Healthcare Waste Incinerator and Transfer Facility - EPR/VP3130EF,Bristol City,18 01 03*,Incineration,0.321,D10,COMPLIANT
South West,Avonmouth Healthcare Waste Incinerator and Transfer Facility - EPR/VP3130EF,Bristol City,18 01 03*,Incineration,0.238,D10,COMPLIANT
South West,Avonmouth Healthcare Waste Incinerator and Transfer Facility - EPR/VP3130EF,Bristol City,18 01 03*,Incineration,0.327,D10,COMPLIANT
South West,Avonmouth Healthcare Waste Incinerator and Transfer Facility - EPR/VP3130EF,Bristol City,18 01 09,Incineration,0.014,D10,COMPLIANT
South West,Avonmouth Healthcare Waste Incinerator and Transfer Facility - EPR/VP3130EF,Bristol City,18 01 09,Incineration,0.041,D10,COMPLIANT
South West,Avonmouth Healthcare Waste Incinerator and Transfer Facility - EPR/VP3130EF,Bristol City,18 01 08*,Incineration,0.068,D10,COMPLIANT
South West,Avonmouth Healthcare Waste Incinerator and Transfer Facility - EPR/VP3130EF,Bristol City,18 01 03*,Incineration,1.243,D10,COMPLIANT
South West,Avonmouth Healthcare Waste Incinerator and Transfer Facility - EPR/VP3130EF,Bristol City,18 01 03*,Incineration,2.501,D10,COMPLIANT
South West,Avonmouth Healthcare Waste Incinerator and Transfer Facility - EPR/VP3130EF,Bristol City,18 01 03*,Incineration,1.386,D10,COMPLIANT
South West,Avonmouth Healthcare Waste Incinerator and Transfer Facility - EPR/VP3130EF,Bristol City,18 01 04,Recovery,0.139,R13,COMPLIANT
South West,Avonmouth Healthcare Waste Incinerator and Transfer Facility - EPR/VP3130EF,Bristol City,18 01 03*,Incineration,0.462,D10,COMPLIANT
South West,Avonmouth Healthcare Waste Incinerator and Transfer Facility - EPR/VP3130EF,Bristol City,18 01 08*,Incineration,0.115,D10,COMPLIANT
South West,Avonmouth Healthcare Waste Incinerator and Transfer Facility - EPR/VP3130EF,Bristol City,18 01 03*,Incineration,10.601,D10,COMPLIANT
South West,Avonmouth Healthcare Waste Incinerator and Transfer Facility - EPR/VP3130EF,Bristol City,18 01 04,Recovery,0.868,R13,COMPLIANT
South West,Avonmouth Healthcare Waste Incinerator and Transfer Facility - EPR/VP3130EF,Bristol City,18 01 03*,Incineration,5.511,D10,COMPLIANT
South West,Avonmouth Healthcare Waste Incinerator and Transfer Facility - EPR/VP3130EF,Bristol City,18 01 09,Incineration,0.535,D10,COMPLIANT
South West,Avonmouth Healthcare Waste Incinerator and Transfer Facility - EPR/VP3130EF,Bristol City,18 01 03*,Incineration,0.595,D10,COMPLIANT
South West,Avonmouth Healthcare Waste Incinerator and Transfer Facility - EPR/VP3130EF,Bristol City,18 01 03*,Incineration,0.095,D10,COMPLIANT
South West,Avonmouth Healthcare Waste Incinerator and Transfer Facility - EPR/VP3130EF,Bristol City,18 01 03*,Incineration,0.121,D10,COMPLIANT
South West,Avonmouth Healthcare Waste Incinerator and Transfer Facility - EPR/VP3130EF,Bristol City,18 01 06*,Incineration,0.26,D10,COMPLIANT
South West,Avonmouth Healthcare Waste Incinerator and Transfer Facility - EPR/VP3130EF,Bristol City,18 01 08*,Incineration,0.221,D10,COMPLIANT
South West,Avonmouth Healthcare Waste Incinerator and Transfer Facility - EPR/VP3130EF,Bristol City,18 01 03*,Incineration,4.753,D10,COMPLIANT
South West,Avonmouth Healthcare Waste Incinerator and Transfer Facility - EPR/VP3130EF,Bristol City,18 01 08*,Incineration,0.067,D10,COMPLIANT
South West,Avonmouth Healthcare Waste Incinerator and Transfer Facility - EPR/VP3130EF,Bristol City,18 01 03*,Incineration,69.237,D10,COMPLIANT
South West,Avonmouth Healthcare Waste Incinerator and Transfer Facility - EPR/VP3130EF,Bristol City,18 01 09,Incineration,1.404,D10,COMPLIANT
South West,Avonmouth Healthcare Waste Incinerator and Transfer Facility - EPR/VP3130EF,Bristol City,18 01 04,Incineration,0.108,D10,COMPLIANT
South West,Avonmouth Healthcare Waste Incinerator and Transfer Facility - EPR/VP3130EF,Bristol City,18 01 08*,Incineration,0.091,D10,COMPLIANT
South West,Avonmouth Healthcare Waste Incinerator and Transfer Facility - EPR/VP3130EF,Bristol City,18 01 03*,Incineration,26.387,D10,COMPLIANT
South West,Avonmouth Healthcare Waste Incinerator and Transfer Facility - EPR/VP3130EF,Bristol City,18 01 09,Incineration,0.507,D10,COMPLIANT
South West,Avonmouth Healthcare Waste Incinerator and Transfer Facility - EPR/VP3130EF,Bristol City,18 01 04,Recovery,93.822,R13,COMPLIANT
South West,Avonmouth Healthcare Waste Incinerator and Transfer Facility - EPR/VP3130EF,Bristol City,18 01 04,Recovery,46.893,R13,COMPLIANT
South West,Avonmouth Healthcare Waste Incinerator and Transfer Facility - EPR/VP3130EF,Bristol City,18 01 03*,Incineration,0.1,D10,COMPLIANT
South West,Avonmouth Healthcare Waste Incinerator and Transfer Facility - EPR/VP3130EF,Bristol City,18 01 03*,Incineration,0.018,D10,COMPLIANT
South West,Avonmouth Healthcare Waste Incinerator and Transfer Facility - EPR/VP3130EF,Bristol City,18 01 08*,Incineration,0.146,D10,COMPLIANT
South West,Avonmouth Healthcare Waste Incinerator and Transfer Facility - EPR/VP3130EF,Bristol City,18 01 03*,Incineration,0.352,D10,COMPLIANT
South West,Avonmouth Healthcare Waste Incinerator and Transfer Facility - EPR/VP3130EF,Bristol City,18 01 09,Incineration,0.133,D10,COMPLIANT
South West,Avonmouth Healthcare Waste Incinerator and Transfer Facility - EPR/VP3130EF,Bristol City,18 01 08*,Incineration,0.006,D10,COMPLIANT
South West,Avonmouth Healthcare Waste Incinerator and Transfer Facility - EPR/VP3130EF,Bristol City,18 01 03*,Incineration,5.277,D10,COMPLIANT
South West,Avonmouth Healthcare Waste Incinerator and Transfer Facility - EPR/VP3130EF,Bristol City,18 01 09,Incineration,0.967,D10,COMPLIANT
South West,Avonmouth Healthcare Waste Incinerator and Transfer Facility - EPR/VP3130EF,Bristol City,18 01 04,Incineration,0.014,D10,COMPLIANT
South West,Avonmouth Healthcare Waste Incinerator and Transfer Facility - EPR/VP3130EF,Bristol City,18 01 08*,Incineration,0.007,D10,COMPLIANT
South West,Avonmouth Healthcare Waste Incinerator and Transfer Facility - EPR/VP3130EF,Bristol City,18 01 03*,Incineration,1.267,D10,COMPLIANT
South West,Avonmouth Healthcare Waste Incinerator and Transfer Facility - EPR/VP3130EF,Bristol City,18 01 09,Incineration,0.156,D10,COMPLIANT
South West,Avonmouth Healthcare Waste Incinerator and Transfer Facility - EPR/VP3130EF,Bristol City,18 01 04,Recovery,0.388,R13,COMPLIANT
South West,Avonmouth Healthcare Waste Incinerator and Transfer Facility - EPR/VP3130EF,Bristol City,18 01 04,Recovery,0.142,R13,COMPLIANT
South West,Avonmouth Healthcare Waste Incinerator and Transfer Facility - EPR/VP3130EF,Bristol City,18 01 08*,Incineration,0.001,D10,COMPLIANT
South West,Avonmouth Healthcare Waste Incinerator and Transfer Facility - EPR/VP3130EF,Bristol City,18 01 03*,Incineration,0.339,D10,COMPLIANT
South West,Avonmouth Healthcare Waste Incinerator and Transfer Facility - EPR/VP3130EF,Bristol City,18 01 09,Incineration,0.183,D10,COMPLIANT
South West,Avonmouth Healthcare Waste Incinerator and Transfer Facility - EPR/VP3130EF,Bristol City,18 01 03*,Incineration,0.114,D10,COMPLIANT
South West,Avonmouth Healthcare Waste Incinerator and Transfer Facility - EPR/VP3130EF,Bristol City,18 01 09,Incineration,0.041,D10,COMPLIANT
South West,Avonmouth Healthcare Waste Incinerator and Transfer Facility - EPR/VP3130EF,Bristol City,18 01 04,Recovery,0.735,R13,COMPLIANT
South West,Avonmouth Healthcare Waste Incinerator and Transfer Facility - EPR/VP3130EF,Bristol City,18 01 04,Recovery,0.234,R13,COMPLIANT
South West,Avonmouth Healthcare Waste Incinerator and Transfer Facility - EPR/VP3130EF,Bristol City,18 01 08*,Incineration,0.088,D10,COMPLIANT
South West,Avonmouth Healthcare Waste Incinerator and Transfer Facility - EPR/VP3130EF,Bristol City,18 01 03*,Incineration,14.35,D10,COMPLIANT
South West,Avonmouth Healthcare Waste Incinerator and Transfer Facility - EPR/VP3130EF,Bristol City,18 01 09,Incineration,0.962,D10,COMPLIANT
South West,Avonmouth Healthcare Waste Incinerator and Transfer Facility - EPR/VP3130EF,Bristol City,18 01 04,Incineration,0.054,D10,COMPLIANT
South West,Avonmouth Healthcare Waste Incinerator and Transfer Facility - EPR/VP3130EF,Bristol City,18 01 08*,Incineration,0.025,D10,COMPLIANT
South West,Avonmouth Healthcare Waste Incinerator and Transfer Facility - EPR/VP3130EF,Bristol City,18 01 03*,Incineration,4.301,D10,COMPLIANT
South West,Avonmouth Healthcare Waste Incinerator and Transfer Facility - EPR/VP3130EF,Bristol City,18 01 09,Incineration,0.454,D10,COMPLIANT
South West,Avonmouth Healthcare Waste Incinerator and Transfer Facility - EPR/VP3130EF,Bristol City,18 01 10*,Recovery,0.022,R13,COMPLIANT
South West,Avonmouth Healthcare Waste Incinerator and Transfer Facility - EPR/VP3130EF,Bristol City,18 01 04,Recovery,2.906,R13,COMPLIANT
South West,Avonmouth Healthcare Waste Incinerator and Transfer Facility - EPR/VP3130EF,Bristol City,18 01 04,Recovery,0.954,R13,COMPLIANT
South West,Avonmouth Healthcare Waste Incinerator and Transfer Facility - EPR/VP3130EF,Bristol City,18 01 08*,Incineration,0.003,D10,COMPLIANT
South West,Avonmouth Healthcare Waste Incinerator and Transfer Facility - EPR/VP3130EF,Bristol City,18 01 03*,Incineration,1.467,D10,COMPLIANT
South West,Avonmouth Healthcare Waste Incinerator and Transfer Facility - EPR/VP3130EF,Bristol City,18 01 09,Incineration,0.155,D10,COMPLIANT
South West,Avonmouth Healthcare Waste Incinerator and Transfer Facility - EPR/VP3130EF,Bristol City,18 01 03*,Incineration,0.497,D10,COMPLIANT
South West,Avonmouth Healthcare Waste Incinerator and Transfer Facility - EPR/VP3130EF,Bristol City,18 01 09,Incineration,0.027,D10,COMPLIANT
South West,Avonmouth Healthcare Waste Incinerator and Transfer Facility - EPR/VP3130EF,Bristol City,18 01 04,Recovery,6.266,R13,COMPLIANT
South West,Avonmouth Healthcare Waste Incinerator and Transfer Facility - EPR/VP3130EF,Bristol City,18 01 04,Recovery,1.796,R13,COMPLIANT
South West,Avonmouth Healthcare Waste Incinerator and Transfer Facility - EPR/VP3130EF,Bristol City,18 01 03*,Incineration,1.975,D10,COMPLIANT
South West,Avonmouth Healthcare Waste Incinerator and Transfer Facility - EPR/VP3130EF,Bristol City,18 01 09,Incineration,0.286,D10,COMPLIANT
South West,Avonmouth Healthcare Waste Incinerator and Transfer Facility - EPR/VP3130EF,Bristol City,18 01 04,Incineration,0.014,D10,COMPLIANT
South West,Avonmouth Healthcare Waste Incinerator and Transfer Facility - EPR/VP3130EF,Bristol City,18 01 03*,Incineration,0.853,D10,COMPLIANT
South West,Avonmouth Healthcare Waste Incinerator and Transfer Facility - EPR/VP3130EF,Bristol City,18 01 04,Incineration,0.009,D10,COMPLIANT
South West,Avonmouth Healthcare Waste Incinerator and Transfer Facility - EPR/VP3130EF,Bristol City,18 01 03*,Incineration,0.258,D10,COMPLIANT
South West,Avonmouth Healthcare Waste Incinerator and Transfer Facility - EPR/VP3130EF,Bristol City,18 01 06*,Incineration,0.428,D10,COMPLIANT
